observationid,HUC8,categoryid,confidence,userid,notes,created_date,updated_date,category_name,StreamOrder,DrainageAreaSqkm,InputZone,HAND,ChannelDist,TWI,Slope
1428,6010202,1,,1,,7/6/2021 0:34,7/6/2021 0:34,Estimated Active Channel,2,2.86630001,Medium,1.692836881,0,15.50358868,5.059058666
1429,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,2,2.86630001,Medium,1.693575501,0,6.204573154,10.32680988
1430,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,2,2.86630001,Medium,1.704895377,13.28924847,4.346704483,12.50716114
1431,6010202,10,,1,,7/6/2021 0:34,7/6/2021 0:34,Upland (non-valley bottom),2,2.86630001,Medium,26.2073288,50.6039505,3.948800564,27.13004494
1432,6010202,10,,1,,7/6/2021 0:34,7/6/2021 0:34,Upland (non-valley bottom),2,2.86630001,Medium,26.07831383,46.98458862,5.282149315,10.55937767
1433,6010202,1,,1,,7/6/2021 0:34,7/6/2021 0:34,Estimated Active Channel,3,25.19710001,Medium,1.705437779,0,-1,1.234059453
1434,6010202,1,,1,,7/6/2021 0:34,7/6/2021 0:34,Estimated Active Channel,3,25.19710001,Medium,1.730193615,0,18.80785942,2.002418041
1435,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,3,25.19710001,Medium,1.737211347,101.207901,10.16478062,7.925703049
1436,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,3,25.19710001,Medium,1.742271185,0,6.12409687,1.366344452
1437,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,3,25.19710001,Medium,1.763005376,50.6039505,10.98547173,0.638882697
1438,6010202,3,,1,,7/6/2021 0:34,7/6/2021 0:34,Likely Active Floodplain,3,25.19710001,Medium,1.786884069,9.396917343,4.875107765,1.783058167
1439,6010202,4,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Active Floodplain,3,25.19710001,Medium,1.788139343,28.19075394,7.093549252,1.913985372
1440,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,3,25.19710001,Medium,1.796669483,13.28924847,5.718003273,1.804000497
1441,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,3,25.19710001,Medium,1.808471799,54.79297638,8.410637856,1.646441102
1442,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,1,1.26489999,Medium,2.845059872,13.28924847,8.909976959,1.363891244
1443,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,3,25.19710001,Medium,1.821350098,21.0121479,5.033116817,0.922614813
1444,6010202,1,,1,,7/6/2021 0:34,7/6/2021 0:34,Estimated Active Channel,1,2.80379997,Medium,2.849082947,0,7.262870789,1.369501472
1445,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,1,2.80379997,Medium,2.938934326,13.28924847,4.307701588,1.371203184
1446,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,1,2.80379997,Medium,3.006103516,18.79383469,3.799025774,1.373057485
1447,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,1,2.80379997,Medium,3.113637686,42.02429581,5.774009705,1.378549814
1448,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,1,2.80379997,Medium,3.231834412,18.79383469,7.84364748,1.384095669
1449,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,1,2.80379997,Medium,3.407967091,0,16.08267975,1.411596656
1450,6010202,1,,1,,7/6/2021 0:34,7/6/2021 0:34,Estimated Active Channel,4,60.30239999,Medium,1.019897461,0,-1,1.513521671
1451,6010202,3,,1,,7/6/2021 0:34,7/6/2021 0:34,Likely Active Floodplain,4,60.30239999,Medium,1.030029297,0,4.872108936,1.594357848
1452,6010202,2,,1,,7/6/2021 0:34,7/6/2021 0:34,Highly Likely Active Floodplain,4,60.30239999,Medium,1.033569455,9.396917343,4.332093239,2.200473309
1453,6010202,2,,1,,7/6/2021 0:34,7/6/2021 0:34,Highly Likely Active Floodplain,4,60.30239999,Medium,1.034545898,13.28924847,5.153539658,0.9275949
1454,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,4,60.30239999,Medium,1.055691957,9.396917343,5.390093327,0.947910786
1455,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,4,60.30239999,Medium,1.061642051,21.0121479,6.022673607,0.266792625
1456,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,4,60.30239999,Medium,1.086608887,250.7410278,5.634361744,10.39798355
1457,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,4,60.30239999,Medium,1.089050293,190.2730865,6.930001736,9.849555969
1458,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,4,60.30239999,Medium,1.102511525,154.9779358,10.06220913,0.850274503
1459,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,4,60.30239999,Medium,1.13659668,106.3139877,6.749752045,0.244656548
1460,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,4,60.30239999,Medium,1.15409863,79.73548889,10.44956493,0.423859924
1461,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,4,60.30239999,Medium,1.155233979,186.0494843,13.61535931,0.241239533
1462,6010202,10,,1,,7/6/2021 0:34,7/6/2021 0:34,Upland (non-valley bottom),4,60.30239999,Medium,140.3150024,291.9100647,3.627077103,19.6704483
1463,6010202,10,,1,,7/6/2021 0:34,7/6/2021 0:34,Upland (non-valley bottom),1,1.32649996,Medium,3.421670437,281.9075317,3.529099226,1.419115901
1464,6010202,1,,1,,7/6/2021 0:34,7/6/2021 0:34,Estimated Active Channel,1,2.06849999,Medium,3.444767714,0,-1,1.420721889
1465,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,1,2.06849999,Medium,3.454391479,26.57849693,4.716464996,1.432915449
1466,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,1,2.06849999,Medium,3.482269287,13.28924847,-1,1.435685635
1467,6010202,1,,1,,7/6/2021 0:34,7/6/2021 0:34,Estimated Active Channel,2,10.94249993,Medium,1.824707031,0,-1,0.97033751
1468,6010202,2,,1,,7/6/2021 0:34,7/6/2021 0:34,Highly Likely Active Floodplain,2,10.94249993,Medium,1.845245361,9.396917343,4.946455479,4.601606369
1469,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,2,10.94249993,Medium,1.854250193,0,5.454323292,4.266074181
1470,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,2,10.94249993,Medium,1.864725709,18.79383469,7.147918701,0.892884314
1471,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,2,10.94249993,Medium,1.867675781,37.58766937,6.714853287,5.62624073
1472,6010202,6,,1,,7/6/2021 0:34,7/6/2021 0:34,Plausible Valley Bottom Extent,2,10.94249993,Medium,1.876708984,178.5414276,7.021336555,4.499432564
1473,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,2,10.94249993,Medium,1.889371634,140.9537659,6.601664543,0.526398063
1474,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,2,10.94249993,Medium,1.892352104,28.19075394,9.897776604,2.23923254
1475,6010202,5,,1,,7/6/2021 0:34,7/6/2021 0:34,Possible Inactive Floodplain,2,10.94249993,Medium,1.912353754,65.77841949,7.225670338,0.135869116
1476,6010202,10,,1,,7/6/2021 0:34,7/6/2021 0:34,Upland (non-valley bottom),2,10.94249993,Medium,13.38195801,139.6952209,7.086094379,9.597104073
1477,6010202,10,,1,,7/6/2021 0:34,7/6/2021 0:34,Upland (non-valley bottom),2,10.94249993,Medium,13.30145264,192.8086243,3.727328062,15.88893795
1478,6010202,1,,1,,7/6/2021 0:43,7/6/2021 0:43,Estimated Active Channel,1,1.99939999,Medium,3.494567871,0,-1,1.446582317
1479,6010202,6,,1,,7/6/2021 0:43,7/6/2021 0:43,Plausible Valley Bottom Extent,1,1.99939999,Medium,3.594154358,0,-1,1.45063889
1480,6010202,6,,1,,7/6/2021 0:43,7/6/2021 0:43,Plausible Valley Bottom Extent,1,1.99939999,Medium,3.691101074,9.396917343,-1,1.466764092
1481,6010202,10,,1,,7/6/2021 0:43,7/6/2021 0:43,Upland (non-valley bottom),1,1.99939999,Medium,3.76527667,26.57849693,3.320497751,1.467274547
1482,6010202,10,,1,,7/6/2021 0:43,7/6/2021 0:43,Upland (non-valley bottom),1,1.99939999,Medium,3.813842773,211.1694489,5.111516953,1.467349529
1483,6010202,6,,1,,7/6/2021 0:43,7/6/2021 0:43,Plausible Valley Bottom Extent,4,139.0053,Medium,1.168487906,139.6952209,6.513048172,4.987127781
1484,6010202,6,,1,,7/6/2021 0:43,7/6/2021 0:43,Plausible Valley Bottom Extent,4,139.0053,Medium,1.171020508,95.83013153,5.561837196,10.75725174
1485,6010202,1,,1,,7/6/2021 0:43,7/6/2021 0:43,Estimated Active Channel,4,139.0053,Medium,1.171264648,0,3.141928196,6.280327797
1486,6010202,1,,1,,7/6/2021 0:43,7/6/2021 0:43,Estimated Active Channel,4,139.0053,Medium,1.172958493,0,-1,3.932896137
1487,6010202,2,,1,,7/6/2021 0:43,7/6/2021 0:43,Highly Likely Active Floodplain,4,139.0053,Medium,1.183441043,9.396917343,4.315837383,1.524953246
1488,6010202,2,,1,,7/6/2021 0:43,7/6/2021 0:43,Highly Likely Active Floodplain,4,139.0053,Medium,1.216766357,0,4.564290524,4.866783619
1489,6010202,5,,1,,7/6/2021 0:43,7/6/2021 0:43,Possible Inactive Floodplain,4,139.0053,Medium,1.220499158,80.28730011,8.829405785,1.702590466
1490,6010202,5,,1,,7/6/2021 0:43,7/6/2021 0:43,Possible Inactive Floodplain,4,139.0053,Medium,1.223339438,13.28924847,7.174320221,0.738247991
1491,6010202,5,,1,,7/6/2021 0:43,7/6/2021 0:43,Possible Inactive Floodplain,4,139.0053,Medium,1.251098752,18.79383469,7.096031189,0.082192481
1492,6010202,5,,1,,7/6/2021 0:43,7/6/2021 0:43,Possible Inactive Floodplain,4,139.0053,Medium,1.252518058,75.17533875,-1,2.998460054
1493,6010202,5,,1,,7/6/2021 0:43,7/6/2021 0:43,Possible Inactive Floodplain,4,139.0053,Medium,1.25320363,103.7923431,11.82124615,3.169422865
1494,6010202,1,,1,,7/6/2021 0:43,7/6/2021 0:43,Estimated Active Channel,1,2.7427,Medium,3.96407795,0,-1,1.472831368
1495,6010202,5,,1,,7/6/2021 0:43,7/6/2021 0:43,Possible Inactive Floodplain,1,2.7427,Medium,3.992891073,9.396917343,4.85181427,1.477536798
1496,6010202,5,,1,,7/6/2021 0:43,7/6/2021 0:43,Possible Inactive Floodplain,1,2.7427,Medium,3.997070313,0,-1,1.480900168
1497,6010202,6,,1,,7/6/2021 0:43,7/6/2021 0:43,Plausible Valley Bottom Extent,1,2.7427,Medium,4.214957714,13.28924847,-1,1.486868858
1498,6010202,6,,1,,7/6/2021 0:43,7/6/2021 0:43,Plausible Valley Bottom Extent,1,2.7427,Medium,4.293079853,13.28924847,7.274862289,1.492135406
1499,6010202,10,,1,,7/6/2021 0:43,7/6/2021 0:43,Upland (non-valley bottom),1,2.7427,Medium,4.382453918,60.16963196,5.219532967,1.504894972
1506,6010202,1,,1,,7/6/2021 0:43,7/6/2021 0:43,Estimated Active Channel,6,1141.5906,Medium,1.266838074,0,9.251070976,0.145535484
1507,6010202,1,,1,,7/6/2021 0:43,7/6/2021 0:43,Estimated Active Channel,6,1141.5906,Medium,1.270752072,0,7.071026802,4.206973076
1508,6010202,1,,1,,7/6/2021 0:43,7/6/2021 0:43,Estimated Active Channel,6,1141.5906,Medium,1.271089077,9.396917343,-1,5.498950958
1509,6010202,3,,1,,7/6/2021 0:43,7/6/2021 0:43,Likely Active Floodplain,6,1141.5906,Medium,1.276827335,0,4.205662727,4.127460003
1510,6010202,4,,1,,7/6/2021 0:43,7/6/2021 0:43,Possible Active Floodplain,6,1141.5906,Medium,1.277008057,26.57849693,6.329899788,0.159207091
1511,6010202,5,,1,,7/6/2021 0:43,7/6/2021 0:43,Possible Inactive Floodplain,6,1141.5906,Medium,1.27722168,101.207901,14.23972607,1.605135202
1512,6010202,6,,1,,7/6/2021 0:43,7/6/2021 0:43,Plausible Valley Bottom Extent,6,1141.5906,Medium,1.285710812,113.5433884,7.36632967,9.420354843
1513,6010202,10,,1,,7/6/2021 0:43,7/6/2021 0:43,Upland (non-valley bottom),6,1141.5906,Medium,19.62463379,131.8920135,3.530738592,30.81330109
1514,6010202,10,,1,,7/6/2021 0:43,7/6/2021 0:43,Upland (non-valley bottom),6,1141.5906,Medium,30.38919449,67.76213837,5.726052284,31.99957848
1515,6010202,6,,1,,7/6/2021 0:43,7/6/2021 0:43,Plausible Valley Bottom Extent,6,1141.5906,Medium,1.2904073,33.88106918,5.470727921,28.57431412
1516,6010202,1,,1,,7/6/2021 0:43,7/6/2021 0:43,Estimated Active Channel,1,0.34859999,Medium,4.430242062,0,4.948750496,1.528594851
1517,6010202,6,,1,,7/6/2021 0:43,7/6/2021 0:43,Plausible Valley Bottom Extent,1,0.34859999,Medium,4.648040771,9.396917343,3.340466022,1.556370854
1518,6010202,6,,1,,7/6/2021 0:43,7/6/2021 0:43,Plausible Valley Bottom Extent,1,0.34859999,Medium,4.92002964,9.396917343,9.586560249,1.584081411
1519,6010207,10,,1,,7/6/2021 0:51,7/6/2021 0:51,Upland (non-valley bottom),1,0.74289999,Medium,5.052037239,442.1552734,3.158881187,1.663932443
1520,6010207,10,,1,,7/6/2021 0:51,7/6/2021 0:51,Upland (non-valley bottom),4,24.33930001,Medium,158.7933197,333.9574585,3.878467798,23.72154808
1521,6010207,1,,1,,7/6/2021 0:51,7/6/2021 0:51,Estimated Active Channel,4,24.33930001,Medium,1.317835569,0,-1,4.707233906
1522,6010207,5,,1,,7/6/2021 0:51,7/6/2021 0:51,Possible Inactive Floodplain,4,24.33930001,Medium,1.329361081,8.785312653,3.24273181,11.50116825
1523,6010207,6,,1,,7/6/2021 0:51,7/6/2021 0:51,Plausible Valley Bottom Extent,4,24.33930001,Medium,1.348369479,43.92656326,3.178238869,24.53875732
1524,6010207,6,,1,,7/6/2021 0:51,7/6/2021 0:51,Plausible Valley Bottom Extent,4,24.33930001,Medium,1.349303007,26.35593796,5.799592495,10.84669685
1525,6010207,1,,1,,7/6/2021 0:51,7/6/2021 0:51,Estimated Active Channel,3,2.85659998,Medium,1.930236816,0,6.349143505,9.002734184
1526,6010207,6,,1,,7/6/2021 0:51,7/6/2021 0:51,Plausible Valley Bottom Extent,3,2.85659998,Medium,1.931941748,68.61548615,8.619610786,2.685214758
1527,6010207,6,,1,,7/6/2021 0:51,7/6/2021 0:51,Plausible Valley Bottom Extent,3,2.85659998,Medium,1.939488053,8.785312653,5.070275784,26.32785416
1528,6010207,5,,1,,7/6/2021 0:51,7/6/2021 0:51,Possible Inactive Floodplain,3,2.85659998,Medium,1.952186346,37.27292252,6.420139313,0.785467088
1529,6010207,1,,1,,7/6/2021 0:51,7/6/2021 0:51,Estimated Active Channel,7,7355.1411,Medium,1.367875695,8.785312653,-1,0
1530,6010207,1,,1,,7/6/2021 0:51,7/6/2021 0:51,Estimated Active Channel,7,7355.1411,Medium,1.368896604,0,-1,0
1531,6010207,1,,1,,7/6/2021 0:51,7/6/2021 0:51,Estimated Active Channel,7,7355.1411,Medium,1.370239258,0,4.741638184,22.77870369
1532,6010207,2,,1,,7/6/2021 0:51,7/6/2021 0:51,Highly Likely Active Floodplain,7,7355.1411,Medium,1.37176311,31.67589569,4.042531967,8.516080856
1533,6010207,2,,1,,7/6/2021 0:51,7/6/2021 0:51,Highly Likely Active Floodplain,7,7355.1411,Medium,1.373779535,12.42430782,4.16364336,7.974698067
1534,6010207,5,,1,,7/6/2021 0:51,7/6/2021 0:51,Possible Inactive Floodplain,7,7355.1411,Medium,1.38092041,62.12154007,5.547674179,3.869299889
1535,6010207,4,,1,,7/6/2021 0:51,7/6/2021 0:51,Possible Active Floodplain,7,7355.1411,Medium,1.403577328,117.8673325,5.445126057,4.548821449
1536,6010207,5,,1,,7/6/2021 0:51,7/6/2021 0:51,Possible Inactive Floodplain,1,0.3049,Medium,5.139260769,87.85312653,11.68926239,1.702337027
1537,7020005,1,,1,,7/6/2021 1:00,7/6/2021 1:00,Estimated Active Channel,4,149.6184002,Medium,1.408563614,0,-1,3.100848436
1538,7020005,2,,1,,7/6/2021 1:00,7/6/2021 1:00,Highly Likely Active Floodplain,4,149.6184002,Medium,1.408795834,37.09592819,-1,3.876526356
1539,7020005,2,,1,,7/6/2021 1:00,7/6/2021 1:00,Highly Likely Active Floodplain,4,149.6184002,Medium,1.434875607,0,-1,15.79449272
1540,7020005,6,,1,,7/6/2021 1:00,7/6/2021 1:00,Plausible Valley Bottom Extent,4,149.6184002,Medium,1.450239182,49.94192505,5.79723835,4.804203033
1541,7020005,6,,1,,7/6/2021 1:00,7/6/2021 1:00,Plausible Valley Bottom Extent,4,149.6184002,Medium,1.468078732,95.48149872,6.670000076,1.89614296
1542,7020005,1,,1,,7/6/2021 1:00,7/6/2021 1:00,Estimated Active Channel,4,150.3509001,Medium,1.476959348,0,-1,0.214670137
1543,7020005,1,,1,,7/6/2021 1:00,7/6/2021 1:00,Estimated Active Channel,4,150.4921001,Medium,1.48742044,0,-1,1.04078722
1544,7020005,2,,1,,7/6/2021 1:00,7/6/2021 1:00,Highly Likely Active Floodplain,4,150.3659001,Medium,1.489859343,37.09592819,-1,1.676941276
1545,7020005,2,,1,,7/6/2021 1:00,7/6/2021 1:00,Highly Likely Active Floodplain,4,150.4921001,Medium,1.502075315,66.87564087,-1,2.035420895
1546,7020005,2,,1,,7/6/2021 1:00,7/6/2021 1:00,Highly Likely Active Floodplain,4,150.3552001,Medium,1.516188383,9.273982048,-1,1.04203558
1547,7020005,9,,1,,7/6/2021 1:00,7/6/2021 1:00,Likely Terrace (non-valley bottom),4,150.4921001,Medium,1.709777832,58.65382004,5.311941624,1.163909078
1548,7020005,9,,1,,7/6/2021 1:00,7/6/2021 1:00,Likely Terrace (non-valley bottom),4,149.7674002,Medium,3.183898926,121.9802017,5.660926342,2.215974808
1549,7020005,1,,1,,7/6/2021 1:10,7/6/2021 1:10,Estimated Active Channel,4,261.5607998,Medium,1.516784191,0,-1,0.224954262
1550,7020005,1,,1,,7/6/2021 1:10,7/6/2021 1:10,Estimated Active Channel,4,261.5607998,Medium,1.533218384,0,-1,0.117109768
1551,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,4,261.5607998,Medium,1.559449434,92.73982239,-1,5.632890701
1552,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,4,261.5607998,Medium,1.559888959,83.4658432,-1,0.084193327
1553,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,4,261.5607998,Medium,1.563424706,41.47451019,-1,0.181148395
1554,7020005,9,,1,,7/6/2021 1:10,7/6/2021 1:10,Likely Terrace (non-valley bottom),4,261.5607998,Medium,5.212463379,139.4185333,7.198660851,3.180295229
1555,7020005,9,,1,,7/6/2021 1:10,7/6/2021 1:10,Likely Terrace (non-valley bottom),4,261.5607998,Medium,4.243713379,37.09592819,6.910233974,4.53606081
1556,7020005,10,,1,,7/6/2021 1:10,7/6/2021 1:10,Upland (non-valley bottom),4,261.7993998,Medium,11.23310661,216.3045654,7.436145306,1.062359691
1557,7020005,10,,1,,7/6/2021 1:10,7/6/2021 1:10,Upland (non-valley bottom),4,261.5607998,Medium,28.56345367,1041.538818,7.027727127,4.78917551
1558,7020005,6,,1,,7/6/2021 1:10,7/6/2021 1:10,Plausible Valley Bottom Extent,4,261.5607998,Medium,1.571038723,111.2877884,4.693417549,2.723540306
1559,7020005,6,,1,,7/6/2021 1:10,7/6/2021 1:10,Plausible Valley Bottom Extent,4,261.5607998,Medium,1.574798584,332.443512,5.914741993,1.867643833
1560,7020005,5,,1,,7/6/2021 1:10,7/6/2021 1:10,Possible Inactive Floodplain,4,261.5607998,Medium,1.580688119,112.0579605,5.277977467,1.269649863
1561,7020005,1,,1,,7/6/2021 1:10,7/6/2021 1:10,Estimated Active Channel,4,271.7232997,Medium,1.582824945,0,-1,1.011629224
1562,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,4,271.7232997,Medium,1.590332389,9.273982048,-1,3.998137712
1563,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,4,271.7232997,Medium,1.59584415,9.273982048,-1,0.486893237
1564,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,4,271.7232997,Medium,1.607055902,18.5479641,-1,5.401198387
1565,7020005,6,,1,,7/6/2021 1:10,7/6/2021 1:10,Plausible Valley Bottom Extent,4,271.7232997,Medium,1.619507074,56.41143799,4.50122261,2.128504515
1566,7020005,6,,1,,7/6/2021 1:10,7/6/2021 1:10,Plausible Valley Bottom Extent,4,271.7232997,Medium,1.625611305,281.5994263,9.911319733,1.012670755
1567,7020005,4,,1,,7/6/2021 1:10,7/6/2021 1:10,Possible Active Floodplain,4,271.7232997,Medium,1.637664676,66.87564087,7.422506332,0.874566078
1568,7020005,4,,1,,7/6/2021 1:10,7/6/2021 1:10,Possible Active Floodplain,4,271.7232997,Medium,1.650667429,137.8676605,6.876559258,0.369671971
1569,7020005,5,,1,,7/6/2021 1:10,7/6/2021 1:10,Possible Inactive Floodplain,4,271.7232997,Medium,1.651492834,217.0983582,9.697915077,1.125324488
1570,7020005,4,,1,,7/6/2021 1:10,7/6/2021 1:10,Possible Active Floodplain,4,121.3914008,Medium,1.652269483,0,-1,0.559706926
1571,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,4,121.3914008,Medium,1.653434873,33.43782043,-1,0.368210673
1572,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,4,121.3914008,Medium,1.661483884,26.23078346,-1,0.201630428
1573,7020005,6,,1,,7/6/2021 1:10,7/6/2021 1:10,Plausible Valley Bottom Extent,4,121.3914008,Medium,1.669433832,213.5031128,7.349440098,5.99067831
1574,7020005,6,,1,,7/6/2021 1:10,7/6/2021 1:10,Plausible Valley Bottom Extent,4,121.3914008,Medium,1.687101603,396.1847534,6.446107864,2.784056664
1575,7020005,4,,1,,7/6/2021 1:10,7/6/2021 1:10,Possible Active Floodplain,4,121.3914008,Medium,1.706512451,194.9743195,-1,0.088364072
1576,7020005,4,,1,,7/6/2021 1:10,7/6/2021 1:10,Possible Active Floodplain,4,121.3914008,Medium,1.706756949,146.6345367,-1,0.283083498
1577,7020005,5,,1,,7/6/2021 1:10,7/6/2021 1:10,Possible Inactive Floodplain,4,276.3274014,Medium,1.709442616,18.5479641,3.3280828,5.224489689
1578,7020005,5,,1,,7/6/2021 1:10,7/6/2021 1:10,Possible Inactive Floodplain,4,276.3274014,Medium,1.723879933,38.23760986,5.909646034,1.753854156
1579,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,4,276.3274014,Medium,1.730889797,13.11539173,-1,2.54728508
1580,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,4,276.3274014,Medium,1.744507909,52.46156693,11.64083385,0.377046198
1581,7020005,1,,1,,7/6/2021 1:10,7/6/2021 1:10,Estimated Active Channel,4,276.3274014,Medium,1.763578534,0,-1,0.689636648
1582,7020005,6,,1,,7/6/2021 1:10,7/6/2021 1:10,Plausible Valley Bottom Extent,4,276.3274014,Medium,1.770385742,98.58378601,4.451036453,2.554247856
1583,7020005,6,,1,,7/6/2021 1:10,7/6/2021 1:10,Plausible Valley Bottom Extent,4,276.3274014,Medium,1.788281441,70.62854767,8.034350395,1.263248801
1584,7020005,10,,1,,7/6/2021 1:10,7/6/2021 1:10,Upland (non-valley bottom),4,280.0480014,Medium,8.800507545,329.3243408,5.964107037,1.17791748
1585,7020005,10,,1,,7/6/2021 1:10,7/6/2021 1:10,Upland (non-valley bottom),4,276.3274014,Medium,10.91055393,211.4793396,4.798407078,5.217144489
1586,7020005,3,,1,,7/6/2021 1:10,7/6/2021 1:10,Likely Active Floodplain,1,1.68439991,Medium,5.207986832,41.47451019,-1,1.723199129
1587,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,1,1.68439991,Medium,5.221954346,103.6862717,8.636664391,1.723880053
1588,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,1,1.68439991,Medium,5.455513477,450.2420349,7.73547554,1.728955746
1589,7020005,1,,1,,7/6/2021 1:10,7/6/2021 1:10,Estimated Active Channel,4,285.9513013,Medium,1.801348925,0,7.218849182,0.808875442
1590,7020005,6,,1,,7/6/2021 1:10,7/6/2021 1:10,Plausible Valley Bottom Extent,4,283.9969014,Medium,1.809287786,91.80774689,6.872800827,4.86211586
1591,7020005,6,,1,,7/6/2021 1:10,7/6/2021 1:10,Plausible Valley Bottom Extent,4,283.9969014,Medium,1.81915319,9.273982048,7.105025291,15.76474667
1592,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,4,283.9969014,Medium,1.83581543,39.34617615,6.988557816,0.284106106
1593,7020005,4,,1,,7/6/2021 1:10,7/6/2021 1:10,Possible Active Floodplain,4,283.9969014,Medium,1.840847611,87.98072052,8.049826622,0.172190309
1594,7020005,2,,1,,7/6/2021 1:10,7/6/2021 1:10,Highly Likely Active Floodplain,4,283.9969014,Medium,1.846801996,52.46156693,6.229454041,0.108325697
1595,7020005,10,,1,,7/6/2021 1:10,7/6/2021 1:10,Upland (non-valley bottom),4,283.9969014,Medium,12.54540825,113.2033768,5.401222706,2.451764107
1596,7020005,6,,1,,7/6/2021 1:21,7/6/2021 1:21,Plausible Valley Bottom Extent,2,11.56580003,Medium,1.967123389,124.7686768,4.827562809,1.422811747
1597,7020005,6,,1,,7/6/2021 1:21,7/6/2021 1:21,Plausible Valley Bottom Extent,1,2.84430007,Medium,5.465332031,809.8156738,7.440585613,1.736798286
1598,7020005,10,,1,,7/6/2021 1:21,7/6/2021 1:21,Upland (non-valley bottom),,,Medium,9.27796936,1221.140991,7.225435257,1.033643842
1599,7020005,10,,1,,7/6/2021 1:21,7/6/2021 1:21,Upland (non-valley bottom),2,11.56580003,Medium,10.77249146,295.1691895,6.679089069,1.073479891
1600,7020005,5,,1,,7/6/2021 1:21,7/6/2021 1:21,Possible Inactive Floodplain,5,910.2920006,Medium,1.883056641,187.783844,6.092776299,0.858171284
1601,7020005,5,,1,,7/6/2021 1:21,7/6/2021 1:21,Possible Inactive Floodplain,5,910.2920006,Medium,1.889529586,195.6348572,9.566263199,0.389941394
1602,7020005,2,,1,,7/6/2021 1:21,7/6/2021 1:21,Highly Likely Active Floodplain,5,910.2920006,Medium,1.893877506,129.8357544,-1,0.170113698
