observationid,HUC8,categoryid,confidence,userid,notes,created_date,updated_date,category_name,HAND,ChannelDist,TWI,Slope
1240,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,3.749847412109375,88.20449829101562,5.490590572357178,12.341769218444824
1241,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,1.7882814407348633,8.90999984741211,3.834491729736328,7.558724880218506
1242,05040003,1,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Estimated Active Channel,0.0,0.0,-1.0,0.5361643433570862
1243,05040003,1,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Estimated Active Channel,0.0,0.0,-1.0,3.3459970951080322
1244,05040003,2,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Highly Likely Active Floodplain,0.4640503227710724,8.90999984741211,-1.0,0.355153352022171
1245,05040003,2,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Highly Likely Active Floodplain,0.654266357421875,8.90999984741211,4.54543924331665,2.7280771732330322
1246,05040003,4,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Active Floodplain,0.61541748046875,35.63999938964844,6.640436172485352,0.6608771681785583
1247,05040003,4,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Active Floodplain,0.04583740234375,19.92336654663086,7.221219062805176,0.2107887864112854
1248,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,1.08660888671875,44.54999923706055,9.70964241027832,4.187831878662109
1249,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,0.24920654296875,50.40257263183594,15.7716064453125,0.4699326455593109
1250,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,0.645751953125,107.29061126708984,10.159177780151367,0.3314089775085449
1251,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,0.7577493190765381,133.65000915527344,-1.0,0.1122981384396553
1252,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,0.7839333415031433,190.4740447998047,10.855941772460938,1.0659966468811035
1253,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,3.737882375717163,215.504150390625,4.863953590393066,8.656980514526367
1254,05040003,10,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Upland (non-valley bottom),8.226835250854492,249.47999572753906,5.526820659637451,3.658146858215332
1255,05040003,1,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Estimated Active Channel,0.083953857421875,8.90999984741211,-1.0,0.970723569393158
1256,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,0.6297912001609802,19.92336654663086,5.227517127990723,1.327305793762207
1257,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,0.0,0.0,12.831801414489746,0.2772066295146942
1258,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,0.33905029296875,25.20128631591797,6.310243606567383,1.9471153020858765
1259,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,1.2771456241607666,103.90755462646484,6.181850433349609,6.960015296936035
1260,05040003,1,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Estimated Active Channel,0.0,0.0,5.364092826843262,3.13525652885437
1261,05040003,1,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Estimated Active Channel,0.1297607570886612,28.17589569091797,-1.0,2.9617152214050293
1262,05040003,2,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Highly Likely Active Floodplain,1.4087958335876465,19.92336654663086,4.012774467468262,4.717153072357178
1263,05040003,2,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Highly Likely Active Floodplain,0.414154052734375,39.84673309326172,7.269309043884277,0.8263457417488098
1264,05040003,4,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Active Floodplain,1.5903323888778687,108.39482879638672,-1.0,0.5725855231285095
1265,05040003,4,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Active Floodplain,0.6477050185203552,200.2273406982422,14.047118186950684,0.697624146938324
1266,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,2.777130365371704,169.05535888671875,5.547554969787598,9.699399948120117
1267,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,5.898043155670166,402.9251403808594,7.848524570465088,1.4618637561798096
1268,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,2.849640369415283,160.62730407714844,9.02987003326416,0.10374122112989426
1269,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,3.8740575313568115,255.14356994628906,7.8907389640808105,0.22797128558158875
1270,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,1.030029296875,36.73686981201172,6.152306079864502,1.7925463914871216
1271,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,2.9680795669555664,135.71307373046875,10.698389053344727,0.26125234365463257
1272,05040003,3,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Likely Active Floodplain,4.227936267852783,168.11354064941406,-1.0,3.447692394256592
1273,05040003,3,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Likely Active Floodplain,2.361969232559204,63.00321578979492,-1.0,0.517947256565094
1274,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,5.118805408477783,155.60646057128906,6.413506984710693,1.0189615488052368
1275,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,5.264068603515625,161.36697387695312,8.052898406982422,0.6942623257637024
1276,05040003,1,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Estimated Active Channel,0.0,8.90999984741211,-1.0,1.5002448558807373
1277,05040003,1,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Estimated Active Channel,0.0,0.0,-1.0,0.07000885158777237
1278,05040003,2,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Highly Likely Active Floodplain,1.5710387229919434,12.600643157958984,4.7967658042907715,4.765280723571777
1279,05040003,2,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Highly Likely Active Floodplain,0.245147705078125,19.92336654663086,11.167032241821289,2.0089504718780518
1280,05040003,2,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Highly Likely Active Floodplain,1.277008056640625,47.98181915283203,6.116208553314209,2.779397964477539
1281,05040003,4,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Active Floodplain,1.607055902481079,76.64672088623047,9.389924049377441,0.7450338006019592
1282,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,2.228424310684204,100.80514526367188,5.76732063293457,0.7486740946769714
1283,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,2.322601795196533,285.1199951171875,7.78416633605957,1.8453490734100342
1284,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,7.504201412200928,189.0096435546875,6.491093158721924,1.6415035724639893
1285,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,8.3233642578125,50.40257263183594,3.00345516204834,18.421550750732422
1286,05040003,8,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Very Unlikely Valley Bottom Extent,11.131624221801758,107.29061126708984,8.314581871032715,1.446966290473938
1287,05040003,8,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Very Unlikely Valley Bottom Extent,5.156769275665283,253.269775390625,5.967776298522949,0.5703322291374207
1288,05040003,1,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Estimated Active Channel,0.0,0.0,12.688372611999512,3.9111382961273193
1289,05040003,1,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Estimated Active Channel,0.0,0.0,-1.0,2.226778984069824
1290,05040003,4,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Active Floodplain,0.275726318359375,25.20128631591797,-1.0,0.4745347499847412
1291,05040003,4,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Active Floodplain,0.0,0.0,4.936841011047363,4.815633296966553
1292,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,3.01092529296875,44.54999923706055,3.6498329639434814,5.165839672088623
1293,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,1.2710890769958496,32.12546157836914,7.105259418487549,9.238445281982422
1294,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,7.20391845703125,95.96363830566406,6.7134690284729,6.060647487640381
1295,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,15.73992919921875,35.63999938964844,5.305603504180908,29.585208892822266
1296,05040003,5,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Inactive Floodplain,10.150634765625,26.73000144958496,5.915234565734863,25.56320571899414
1297,05040003,3,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Likely Active Floodplain,0.0,0.0,9.689663887023926,1.435685634613037
1298,05040003,4,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Possible Active Floodplain,0.0,0.0,7.054813385009766,0.2185523509979248
1299,05040003,1,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Estimated Active Channel,0.0,0.0,-1.0,0.5074254274368286
1300,05040003,1,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Estimated Active Channel,0.0,0.0,-1.0,2.1308507919311523
1301,05040003,2,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Highly Likely Active Floodplain,0.0,0.0,4.801060199737549,2.4660263061523438
1302,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,0.0,0.0,6.956320762634277,19.183605194091797
1303,05040003,6,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Plausible Valley Bottom Extent,0.0,0.0,10.767576217651367,1.7023370265960693
1304,05040003,10,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Upland (non-valley bottom),45.99477005004883,124.10194396972656,5.122653961181641,19.45733070373535
1305,05040003,10,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Upland (non-valley bottom),29.749357223510742,51.95377731323242,4.673852443695068,20.925474166870117
1306,05040003,3,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Likely Active Floodplain,0.0,0.0,5.658792972564697,0.5666264295578003
1307,05040003,3,,1,,2021/07/05 23:26:20,2021/07/05 23:26:20,Likely Active Floodplain,0.0,0.0,5.338106155395508,2.6462743282318115
1308,05040003,1,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Estimated Active Channel,0.0,0.0,8.884639739990234,0.4890076816082001
1309,05040003,3,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Likely Active Floodplain,1.8587646484375,8.90999984741211,5.093687057495117,1.4667640924453735
1310,05040003,3,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Likely Active Floodplain,2.191741943359375,19.92336654663086,6.269047737121582,8.127708435058594
1311,05040003,6,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Plausible Valley Bottom Extent,7.894012451171875,39.84673309326172,4.737037181854248,8.13284969329834
1312,05040003,10,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Upland (non-valley bottom),56.1702995300293,395.7685241699219,4.498215675354004,2.993274211883545
1313,05040003,1,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Estimated Active Channel,0.0,0.0,6.925322532653809,7.35569429397583
1314,05040003,1,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Estimated Active Channel,0.0,0.0,-1.0,0.08643442392349243
1315,05040003,2,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Highly Likely Active Floodplain,2.48187255859375,25.20128631591797,5.2219014167785645,3.6110432147979736
1316,05040003,2,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Highly Likely Active Floodplain,0.2260894924402237,59.77009582519531,8.86966323852539,9.368034362792969
1317,05040003,5,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Possible Inactive Floodplain,2.639775037765503,19.92336654663086,6.7429399490356445,1.2785470485687256
1318,05040003,5,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Possible Inactive Floodplain,3.229050874710083,57.05183792114258,6.31752347946167,2.0730628967285156
1319,05040003,6,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Plausible Valley Bottom Extent,7.5844573974609375,50.40257263183594,5.117495059967041,24.44277572631836
1320,05040003,6,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Plausible Valley Bottom Extent,16.234024047851562,71.27999877929688,4.808710098266602,19.51410484313965
1321,05040003,5,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Possible Inactive Floodplain,4.8520050048828125,28.17589569091797,3.8206703662872314,6.361079216003418
1322,05040003,4,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Possible Active Floodplain,2.9394407272338867,157.63400268554688,-1.0,0.0
1323,05040003,5,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Possible Inactive Floodplain,2.7462642192840576,556.2152709960938,-1.0,1.7986881732940674
1324,05040003,5,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Possible Inactive Floodplain,3.048266887664795,458.15081787109375,6.6914591789245605,0.9421312212944031
1325,05040003,9,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Likely Terrace (non-valley bottom),11.881123542785645,669.4369506835938,8.403162002563477,0.31048259139060974
1326,05040003,9,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Likely Terrace (non-valley bottom),8.773277282714844,681.4257202148438,6.373082160949707,0.398519366979599
1327,05040003,5,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Possible Inactive Floodplain,4.787158966064453,436.8626403808594,7.981294631958008,0.827191174030304
1328,05040003,1,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Estimated Active Channel,0.0,0.0,-1.0,0.4149290919303894
1329,05040003,1,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Estimated Active Channel,0.0,19.92336654663086,-1.0,0.20134395360946655
1330,05040003,5,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Possible Inactive Floodplain,0.465362548828125,25.20128631591797,5.152535438537598,2.8006322383880615
1331,05040003,5,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Possible Inactive Floodplain,1.845245361328125,169.05535888671875,3.527737855911255,5.985983371734619
1332,05040003,4,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Possible Active Floodplain,0.0,346.574951171875,-1.0,0.0
1333,05040003,4,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Possible Active Floodplain,0.0,235.23074340820312,-1.0,0.0
1334,05040003,2,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Highly Likely Active Floodplain,0.747406005859375,107.6599349975586,5.800688743591309,0.2239244431257248
1335,05040003,2,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Highly Likely Active Floodplain,0.3490447998046875,63.00321578979492,6.8495259284973145,0.3324795365333557
1336,05040003,3,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Likely Active Floodplain,0.24952702224254608,314.8900451660156,-1.0,0.1079968735575676
1337,05040003,6,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Plausible Valley Bottom Extent,7.068267822265625,333.9764709472656,7.151350975036621,4.53983736038208
1338,05040003,6,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Plausible Valley Bottom Extent,8.742661476135254,409.8600158691406,9.86323356628418,2.2773797512054443
1339,05040003,10,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Upland (non-valley bottom),48.535011291503906,575.0230102539062,5.101512432098389,2.995108127593994
1340,05040003,10,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Upland (non-valley bottom),51.173587799072266,742.7435302734375,6.833209991455078,3.034151554107666
1341,05040003,1,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Estimated Active Channel,0.0,0.0,-1.0,0.32756471633911133
1342,05040003,1,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Estimated Active Channel,1.2185325622558594,8.90999984741211,-1.0,6.593512535095215
1343,05040003,6,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Plausible Valley Bottom Extent,0.02614208497107029,8.90999984741211,-1.0,3.943091869354248
1344,05040003,6,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Plausible Valley Bottom Extent,2.5347900390625,17.81999969482422,7.971710205078125,12.319798469543457
1345,05040003,6,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Plausible Valley Bottom Extent,2.079744577407837,36.73686981201172,6.789256572723389,8.222261428833008
1346,05040003,5,,1,,2021/07/06 00:00:05,2021/07/06 00:00:05,Possible Inactive Floodplain,0.104095458984375,26.73000144958496,9.059557914733887,1.0883798599243164
1347,05140201,1,,1,,2021/07/06 00:05:16,2021/07/06 00:05:16,Estimated Active Channel,0.0,0.0,-1.0,0.0
1348,05140201,1,,1,,2021/07/06 00:05:16,2021/07/06 00:05:16,Estimated Active Channel,0.0,0.0,-1.0,0.0
1349,05140201,1,,1,,2021/07/06 00:05:16,2021/07/06 00:05:16,Estimated Active Channel,0.0,0.0,-1.0,0.0
1350,05140201,5,,1,,2021/07/06 00:05:16,2021/07/06 00:05:16,Possible Inactive Floodplain,3.167954683303833,55.24845886230469,7.948923110961914,0.24201835691928864
1351,05140201,3,,1,,2021/07/06 00:05:16,2021/07/06 00:05:16,Likely Active Floodplain,0.0,8.73554801940918,-1.0,1.1496235132217407
1352,05140201,3,,1,,2021/07/06 00:05:16,2021/07/06 00:05:16,Likely Active Floodplain,2.376368284225464,12.353930473327637,4.575427532196045,3.451815366744995
1353,05140201,5,,1,,2021/07/06 00:05:16,2021/07/06 00:05:16,Possible Inactive Floodplain,2.3335742950439453,113.56212615966797,11.294230461120605,0.1322234719991684
1354,05140201,6,,1,,2021/07/06 00:05:16,2021/07/06 00:05:16,Plausible Valley Bottom Extent,1.346084713935852,89.93797302246094,6.5251898765563965,6.522346496582031
1355,05140201,6,,1,,2021/07/06 00:05:16,2021/07/06 00:05:16,Plausible Valley Bottom Extent,11.617745399475098,192.38047790527344,5.472235202789307,1.5563708543777466
1356,05140201,5,,1,,2021/07/06 00:05:16,2021/07/06 00:05:16,Possible Inactive Floodplain,6.976678848266602,271.364990234375,-1.0,0.0
1357,05140201,5,,1,,2021/07/06 00:05:16,2021/07/06 00:05:16,Possible Inactive Floodplain,0.43129733204841614,160.60110473632812,-1.0,0.13700167834758759
1358,05140201,4,,1,,2021/07/06 00:05:16,2021/07/06 00:05:16,Possible Active Floodplain,0.0,0.0,6.389659881591797,1.883901834487915
1359,05140201,2,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Highly Likely Active Floodplain,0.0,0.0,-1.0,1.295318365097046
1360,05140201,3,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Likely Active Floodplain,0.45069122314453125,43.677738189697266,7.497781276702881,1.1342099905014038
1361,05140201,5,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Inactive Floodplain,2.549590826034546,262.0664367675781,7.026656627655029,0.836010217666626
1362,05140201,6,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Plausible Valley Bottom Extent,3.2318344116210938,378.159423828125,6.501786231994629,2.2271931171417236
1363,05140201,6,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Plausible Valley Bottom Extent,3.4132156372070312,94.08473205566406,6.797753810882568,3.839226007461548
1364,05140201,3,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Likely Active Floodplain,0.07324067503213882,12.353930473327637,-1.0,0.476773202419281
1365,05140201,5,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Inactive Floodplain,3.4079670906066895,290.383056640625,7.999459266662598,0.2189542055130005
1366,05140201,1,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Estimated Active Channel,0.0,0.0,-1.0,4.770684719085693
1367,05140201,5,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Inactive Floodplain,1.5332183837890625,8.73554801940918,4.241709232330322,0.9550597667694092
1368,05140201,5,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Inactive Floodplain,0.0,0.0,5.385044097900391,6.217835426330566
1369,05140201,5,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Inactive Floodplain,0.392097532749176,61.14883804321289,7.2067742347717285,0.303633451461792
1370,05140201,5,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Inactive Floodplain,1.2233394384384155,37.061790466308594,12.14364242553711,0.3840537369251251
1371,05140201,6,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Plausible Valley Bottom Extent,1.5167841911315918,49.41572189331055,7.956970691680908,1.516040563583374
1372,05140201,6,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Plausible Valley Bottom Extent,2.3538055419921875,37.061790466308594,4.387628555297852,4.033357620239258
1373,05140201,9,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Likely Terrace (non-valley bottom),2.609375,135.8932342529297,12.039383888244629,0.13312219083309174
1374,05140201,9,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Likely Terrace (non-valley bottom),2.3091890811920166,113.56212615966797,9.843083381652832,0.2640340030193329
1375,05140201,1,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Estimated Active Channel,0.0,0.0,7.322035789489746,3.5335402488708496
1376,05140201,6,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Plausible Valley Bottom Extent,3.5941543579101562,8.73554801940918,3.9938411712646484,21.650951385498047
1377,05140201,5,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Inactive Floodplain,1.684478759765625,19.533279418945312,7.203751087188721,0.1502722203731537
1378,05140201,5,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Inactive Floodplain,2.7372055053710938,74.63655090332031,8.374955177307129,1.292811393737793
1379,05140201,6,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Plausible Valley Bottom Extent,4.4332122802734375,121.35811614990234,6.636837959289551,2.4372947216033936
1380,05140201,10,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Upland (non-valley bottom),13.27764892578125,157.48231506347656,5.526805877685547,4.542171955108643
1381,05140201,10,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Upland (non-valley bottom),49.88287353515625,272.06707763671875,4.320616722106934,13.28946304321289
1382,05140201,10,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Upland (non-valley bottom),30.827651977539062,410.6636657714844,5.889106273651123,2.4455466270446777
1383,05140201,10,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Upland (non-valley bottom),29.450212478637695,288.14068603515625,4.497278690338135,2.661888599395752
1384,05140201,10,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Upland (non-valley bottom),27.007110595703125,195.33277893066406,4.242038249969482,6.022187232971191
1385,05140201,1,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Estimated Active Channel,0.0,0.0,-1.0,0.0
1386,05140201,1,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Estimated Active Channel,0.0,0.0,-1.0,0.0
1387,05140201,5,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Inactive Floodplain,0.0,12.353930473327637,-1.0,0.0
1388,05140201,5,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Inactive Floodplain,0.0,8.73554801940918,-1.0,0.0
1389,05140201,6,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Plausible Valley Bottom Extent,0.25372314453125,31.4964656829834,6.433787822723389,0.857990562915802
1390,05140201,6,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Plausible Valley Bottom Extent,0.29901123046875,37.061790466308594,5.4241557121276855,0.6226797699928284
1391,05140201,10,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Upland (non-valley bottom),10.264199256896973,43.677738189697266,4.23265266418457,16.3856143951416
1392,05140201,10,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Upland (non-valley bottom),82.11209106445312,144.07034301757812,2.767920732498169,18.933120727539062
1393,05140201,6,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Plausible Valley Bottom Extent,12.631462097167969,44.542728424072266,7.396010398864746,18.01304817199707
1394,05140201,6,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Plausible Valley Bottom Extent,7.729243755340576,252.1231231689453,13.279350280761719,0.20313458144664764
1395,05140201,1,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Estimated Active Channel,0.0,0.0,-1.0,0.0
1396,05140201,1,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Estimated Active Channel,0.0,0.0,-1.0,0.0
1397,05140201,1,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Estimated Active Channel,0.0,0.0,-1.0,0.0
1398,05140201,3,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Likely Active Floodplain,3.9726104736328125,17.47109603881836,4.64482307434082,17.752395629882812
1399,05140201,3,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Likely Active Floodplain,9.15776252746582,47.04236602783203,6.678510665893555,0.6208269596099854
1400,05140201,4,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Active Floodplain,0.030928954482078552,8.73554801940918,9.566447257995605,0.7292607426643372
1401,05140201,5,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Inactive Floodplain,2.8490829467773438,218.38868713378906,8.956172943115234,0.12048067897558212
1402,05140201,5,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Inactive Floodplain,5.707340240478516,438.1728210449219,5.257063388824463,7.674893856048584
1403,05140201,5,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Inactive Floodplain,13.336254119873047,228.6311798095703,7.247969150543213,5.760466575622559
1404,05140201,4,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Active Floodplain,3.964077949523926,179.23846435546875,-1.0,0.0
1405,05140201,4,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Active Floodplain,2.440084218978882,8.73554801940918,-1.0,0.0
1406,05140201,4,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Possible Active Floodplain,2.2180073261260986,138.1211395263672,-1.0,0.3041455149650574
1407,05140201,2,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Highly Likely Active Floodplain,4.412607192993164,27.624229431152344,4.897014141082764,0.5437310338020325
1408,05140201,1,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Estimated Active Channel,0.0,0.0,-1.0,0.0
1409,05140201,1,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Estimated Active Channel,0.0,0.0,-1.0,0.0
1410,05140201,1,,1,,2021/07/06 00:21:13,2021/07/06 00:21:13,Estimated Active Channel,0.0,0.0,-1.0,2.722841262817383
